0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
462.0,174.0,238.0,294.0,954.0,1650.0,2346.0,2164.0,3636.0,6402.0,5230.0,12904.0,12746.0,21152.0,19586.0,26178.0,25114.0,20868.0,18686.0,5840.0,
0.0,0.04782608695652174,0.09565217391304348,0.14347826086956522,0.19130434782608696,0.2391304347826087,0.28695652173913044,0.3347826086956522,0.3826086956521739,0.43043478260869567,0.4782608695652174,0.5260869565217392,0.5739130434782609,0.6217391304347826,0.6695652173913044,0.7173913043478262,0.7652173913043478,0.8130434782608695,0.8608695652173913,0.9086956521739131,0.9565217391304348
